site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
7172000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03605804,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANEY R NR ELGIN, KS",37.00393886,-96.3166638,1110.2,KS,Non-ref,5.2,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,2.2,0.02,0,0,3.16,5.25,18.32,0.59,0,0.38,343.2693,3.754932,0.17,0.55,37.03,53.24,9.73,29,Cross Timbers
7174400,NA,NA,NA,NA,NA,NA,NA,1.44902032,NA,NA,NA,NA,NA,NA,NA,NA,0.03246114,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caney River above Coon Creek at Bartlesville, OK",36.75564425,-95.9722064,3548.9,OK,Non-ref,5.2,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,3,0.06,1,0,4.38,14.68,24.95,1.64,0,0.46,294.9048,3.608033,0.17,0.97,34.32,50.99,14.69,40,Central Irregular Plains
7177650,NA,NA,NA,NA,NA,5.21068054,NA,1.30546733,1.00297133,1.37810864,NA,NA,NA,NA,NA,NA,0.03179349,NA,NA,NA,NA,0.88235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flat Rock Creek at Cincinnati Ave at Tulsa, OK",36.21536936,-95.9952759,20.9,OK,Non-ref,4,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,5,0,0,0,19.38,34.94,21.75,0.33,0,3.19,231.2946,3.888782,0.15,1.94,25.18,48.45,26.37,40,Central Irregular Plains
7177800,NA,NA,NA,NA,NA,5.3201588,NA,NA,1.00053084,NA,NA,NA,NA,NA,NA,NA,0.02904059,NA,NA,NA,NA,0.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coal Creek at Tulsa, OK",36.1945384,-95.9141599,21.6,OK,Non-ref,4,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,19.9,0,0,0,99.18,0.82,0,0,0,42.68,217.2243,1.254884,0.17,1.45,30.6,48.6,20.8,40,Central Irregular Plains
7179795,NA,NA,NA,NA,NA,4.29210115,NA,1.78583866,NA,NA,NA,NA,NA,NA,NA,NA,0.03251849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N COTTONWOOD R BL MARION LK, KS",38.36584739,-97.0828018,534.6,KS,Non-ref,7.2,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,3.9,0.68,0,0,4.33,3.18,45.49,5.51,0,0.49,441.0493,1.32124,0.19,0.68,37.55,46.51,15.94,28,Flint Hills
7180500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03245622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60869565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEDAR C NR CEDAR POINT, KS",38.19640618,-96.8244648,275.5,KS,Ref,7,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,2.9,0,0,0,2.64,2.76,10.47,0.59,0,0.19,435.2758,1.727233,0.18,0.52,39.36,51.11,9.53,28,Flint Hills
7184000,NA,NA,NA,NA,NA,3.55588697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03749833,NA,NA,NA,NA,0.85714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGHTNING C NR MCCUNE, KS",37.2811711,-95.0327428,510.8,KS,Ref,5.9,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,19.2,0.83,1,10.8,5.34,4.17,84.29,0.88,0,0.74,282.7617,0.9593635,0.18,1.02,38.18,50.06,11.76,40,Central Irregular Plains
7195800,NA,NA,NA,NA,NA,4.45159565,NA,1.58037686,1.13906382,NA,NA,NA,NA,NA,NA,NA,0.03288845,NA,NA,NA,NA,1.04761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flint Creek at Springtown, AR",36.2561111,-94.4336111,38.2,AR,Ref,5.8,sedimentary,sedimentary,"Cherty red clay; similar to rls, but with chert from parent rock",226.5,0,0,0,5.21,27.97,65.65,0.08,0,0.32,405.3462,2.871989,0.1,1.7,37.98,40.54,21.48,39,Ozark Highlands
7196900,NA,NA,NA,NA,NA,3.19305589,NA,1.40020055,0.88256661,NA,NA,NA,NA,NA,NA,NA,0.03231232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baron Fork at Dutch Mills, AR",35.88,-94.4863889,106.4,AR,Ref,5.2,sedimentary,sedimentary,"Cherty red clay; similar to rls, but with chert from parent rock",15.4,0,0,0,3.75,45.86,48.5,0.02,0,0.37,407.7249,8.228983,0.11,1.9,29.02,37.32,33.66,39,Ozark Highlands
7206000,NA,NA,NA,NA,NA,4.263629182,0.871991305,0.85588871,0.733029362,1.345487639,0.050471434,0.058064086,0.057107756,0.04902781,0.050764025,0.034374181,0.033308954,0.031566405,NA,0.028663863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.447826087,-0.008158342,2.083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIMARRON RIVER BELOW EAGLE NEST DAM, NM",36.532125,-105.2281444,478.5,NM,Non-ref,29.7,volcanic,volcanic,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",6.9,0.38,0,0,1.28,59.93,0.83,1.38,0,0.32,2805.911,17.04417,0.11,2.64,26.47,43.6,29.93,21,Southern Rockies
7207500,NA,-1.43862069,NA,NA,NA,4.896347115,1.075519142,1.007471748,0.886462138,1.375134378,0.050657966,0.059027258,0.057756012,0.052961013,0.048622226,0.033598551,0.036449144,0.040595156,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-0.0625,0,0,0,0,NA,NA,NA,NA,NA,-0.022857143,-0.000125785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.071428571,-0.058823529,-0.083333333,-0.083333333,0,NA,NA,NA,NA,NA,NA,"PONIL CREEK NEAR CIMARRON, NM",36.57369444,-104.9468056,480.9,NM,Non-ref,19.6,sedimentary,sedimentary,Sandy ground; mostly on poorly consolidated sandstone formations,6.7,0,0,0,0,65.56,0.01,0.06,0,0.05,2618.476,20.11906,0.13,0.89,33.54,40.37,26.09,21,Southern Rockies
7211500,NA,-1.613333,NA,NA,NA,5.811564,1.318968,1.113872,0.998985,1.618454,0.05242041,0.06297583,0.05513904,0.04958581,0.04714898,0.03279242,0.04029333,0.03099152,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.04347826,0,0,NA,0,NA,NA,NA,NA,NA,-0.03,-9.91E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1788116,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"CANADIAN RIVER NEAR TAYLOR SPRINGS, NM",36.29756944,-104.4954722,7220.1,NM,Non-ref,13.4,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",7,1.02,1,15.5,0.75,39.87,0.92,0.37,0,0.16,2263.511,12.16577,0.15,1.03,33.56,44.17,22.26,26,Southwestern Tablelands
7221500,NA,NA,NA,NA,NA,5.987535,1.433958,1.235838,1.122085,1.70945,0.05298848,0.06524286,0.05817022,0.04898206,0.05175136,0.0319484,0.0387181,0.02771855,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.03703704,0,0,0,NA,NA,NA,NA,NA,NA,-0.1222581,-1.91E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2086129,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"CANADIAN RIVER NEAR SANCHEZ, NM",35.6548333,-104.3786111,15403.6,NM,Non-ref,11.2,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",6.9,0.64,1,15.5,0.58,32.93,0.7,0.36,0,0.13,2165.088,10.10783,0.15,1.03,32.91,43.75,23.34,26,Southwestern Tablelands
7226500,NA,NA,NA,NA,NA,7.08257299,2.01103288,1.39490106,1.34525884,1.9236703,0.05489334,0.07595967,0.05597081,NA,0.05209331,0.02764532,0.04036954,0.02981174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17647059,NA,NA,NA,NA,-0.19201229,0.62199219,NA,NA,NA,NA,NA,"UTE CREEK NEAR LOGAN, NM",35.43852778,-103.5257944,5242.8,NM,Ref,4.9,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",3.4,0,0,0,0.39,1.42,0,0.11,0,0.06,1635.009,3.203284,0.14,2.55,24.57,37.12,38.3,26,Southwestern Tablelands
7227100,NA,NA,NA,NA,NA,8.031881582,2.206156494,1.581661909,1.638241818,2.117446483,0.048528563,0.066965564,0.046045419,NA,0.051138015,0.025953987,0.042123663,0.02552293,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.05,NA,0,0.5,0.05,NA,0,NA,NA,NA,NA,NA,-1,1,0.002739726,0.005434783,0.000549451,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301566232,NA,NA,NA,0.2,-3.819444444,-3.714285714,-0.125,-2.842105263,0.2,NA,NA,NA,NA,NA,NA,"REVUELTO CREEK NEAR LOGAN, NM",35.3443861,-103.3896056,2083.8,NM,Non-ref,3.7,sedimentary,sedimentary,Clayey ground on weathered Permian- and/or Triassic-age red beds,19.3,1.84,0,0,1.27,0.54,4.15,0.06,0,0.15,1305.047,3.296656,0.16,1.4,25.72,37.02,37.26,26,Southwestern Tablelands
7227500,NA,NA,NA,NA,NA,6.649935246,1.834122545,1.479915467,1.311381424,1.790087484,0.051544936,0.067522299,0.055508611,0.053004237,0.053756471,0.026746509,0.039413807,0.025971367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.72727273,-0.004245498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.067767263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canadian Rv nr Amarillo, TX",35.4703261,-101.879628,49264.4,TX,Non-ref,6.5,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",16.4,6.07,7,1577.3,0.99,11.26,3.72,0.3,0,0.2,1636.177,5.33777,0.14,1.76,27.44,38.5,34.06,26,Southwestern Tablelands
7230500,NA,4.65961538,NA,NA,NA,NA,NA,NA,NA,NA,0.02836238,NA,0.04606489,NA,NA,NA,0.03297486,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08774964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little River near Tecumseh, OK",35.17257416,-96.9319662,1197.9,OK,Non-ref,3,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,22.9,0.14,0,0,11.61,43.67,7.01,2.87,0,2.33,338.3094,3.142814,0.15,2.13,26.15,35.86,37.98,29,Cross Timbers
7231000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02586713,NA,0.04412179,NA,NA,NA,0.03411623,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little River near Sasakwa, OK",34.9653615,-96.5125113,2301.2,OK,Non-ref,3,sedimentary,sedimentary,"Cherty red clay; similar to rls, but with chert from parent rock",16.6,0.1,0,0,8.44,46.38,7.35,2.01,0,1.36,313.7083,3.2174,0.14,2.01,26.98,36.47,36.55,29,Cross Timbers
7232900,NA,2.1,NA,NA,NA,6.64323915,1.97109533,1.74022233,1.41285283,1.89308161,0.04626416,0.0473183,0.05300478,NA,0.05464214,NA,0.03256473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coldwater Creek near Guymon, OK",36.57197137,-101.3815489,4869.7,OK,Non-ref,4.9,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,114.6,15.53,0,0,3.32,0,30.46,0.04,0,0.26,1145.274,0.6576084,0.14,1.38,29.69,41.87,28.44,26,Southwestern Tablelands
7234000,NA,NA,NA,NA,NA,6.2627527,1.71836579,1.69798846,1.37330397,1.80868123,0.04550055,0.04517383,0.05258864,NA,0.05221513,NA,0.03065938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.03571429,-0.00212523,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02144691,NA,NA,-1.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaver River at Beaver, OK",36.82224819,-100.5193158,20720.8,OK,Non-ref,5.1,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,77.2,10.54,1,0,3.8,0.26,34.16,0.07,0,0.34,1121.276,0.9325815,0.15,1.64,29.76,43.06,27.19,26,Southwestern Tablelands
7235000,NA,NA,NA,NA,NA,5.891324,NA,1.639745,1.154111,NA,0.03625619,NA,0.04834489,NA,0.05644547,NA,0.0245531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0084,-1.13E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wolf Ck at Lipscomb, TX",36.23864885,-100.2756889,2073.8,TX,Non-ref,5.3,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,42.2,9.42,0,0,2.98,0.02,30.67,0.07,0,0.29,869.047,1.550657,0.14,2.29,28.41,40.77,30.82,26,Southwestern Tablelands
7237500,NA,2.358235294,NA,NA,NA,5.74709761,1.548303958,1.648938693,1.28672574,1.771542361,0.040912938,0.037542533,0.050810534,NA,0.051947297,NA,0.028152144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.76923077,-0.001248781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064609427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Canadian River at Woodward, OK",36.43670336,-99.2784383,30775,OK,Non-ref,5.2,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,59.1,1.89,4,4,3.88,0.25,30.36,0.15,0,0.37,1007.321,1.13554,0.14,2.31,27.69,41.18,31.13,27,Central Great Plains
7238000,NA,NA,NA,NA,NA,5.68481504,NA,1.57638158,1.2115988,1.69741851,0.0398944,0.03774122,0.04973226,NA,0.05173821,NA,0.02887265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08639733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Canadian River near Seiling, OK",36.18337277,-98.9212057,32451,OK,Non-ref,5.2,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,56.3,1.07,6,320,3.95,0.5,30.14,0.15,0,0.38,986.6328,1.158657,0.14,2.46,27.04,40.81,32.15,27,Central Great Plains
7239500,NA,NA,NA,NA,NA,5.642899,1.411731,1.584704,1.15237,1.614704,0.03968799,0.0376311,0.0490954,NA,0.05130719,NA,0.02787375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,-0.006359722,NA,-0.2857143,-2.02E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1241311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Canadian River near El Reno, OK",35.56310656,-97.9575498,34475.5,OK,Non-ref,5.1,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,53.3,5.34,6,320,4.03,1.07,31.14,0.25,0,0.4,957.4872,1.163401,0.14,2.63,26.51,40.54,32.95,27,Central Great Plains
7247000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04680732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poteau River at Cauthron, AR",34.91888889,-94.2994444,525.4,AR,Non-ref,3,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,1.4,0,0,0,5.33,66.13,21.53,1.15,0,0.81,265.3393,7.612883,0.12,1.36,28.2,50.56,21.24,37,Arkansas Valley
7247500,NA,NA,NA,NA,NA,3.7251788,NA,NA,0.81229249,NA,NA,NA,NA,NA,NA,NA,0.03653921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fourche Maline near Red Oak, OK",34.91259909,-95.1557985,313.1,OK,Non-ref,3,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,1.6,0.1,0,0,4.19,67.97,19.72,0.65,0,0.72,269.6633,8.358539,0.13,1.72,31.19,48.91,19.9,37,Arkansas Valley
7249400,NA,NA,NA,NA,NA,3.13412381,NA,NA,0.71999117,NA,NA,NA,NA,NA,NA,NA,0.04213835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Fork near Hackett, AR",35.1625,-94.4069444,379.5,AR,Non-ref,3.2,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,28.8,0.2,0,0,4.54,51.79,33.17,0.81,0,0.66,229.2581,6.041252,0.12,1.24,27.17,48.61,24.22,37,Arkansas Valley
7249985,NA,NA,NA,NA,NA,2.97776094,NA,NA,0.6695023,NA,NA,NA,NA,NA,NA,NA,0.03508633,NA,NA,NA,NA,0.90909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lee Creek near Short, OK",35.5172222,-94.4641667,1124.8,OK,Ref,4.5,sedimentary,sedimentary,"Cherty red clay; similar to rls, but with chert from parent rock",13.6,0.13,0,0,2.71,78.82,12.33,0.16,0,0.18,342.3516,11.98275,0.11,1.97,29.78,36.72,33.5,38,Boston Mountains
7252000,NA,NA,NA,NA,NA,NA,NA,1.380349277,0.767428058,NA,NA,NA,NA,NA,NA,NA,0.038241877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736,0.000185683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, Mulberry River near Mulberry. AR,35.57694444,-94.0152778,969,AR,Ref,4.7,sedimentary,sedimentary,"Cherty red clay; similar to rls, but with chert from parent rock",3.9,0.26,0,0,3.19,90.67,4.7,0.13,0,0.18,443.3691,18.28321,0.11,1.97,29.32,36.73,33.96,37,Arkansas Valley
7260500,NA,NA,NA,NA,NA,3.52644653,1.55126206,1.46561994,0.78671584,NA,NA,NA,NA,NA,NA,NA,0.04525507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petit Jean River at Danville, AR",35.0586111,-93.3955556,1975.2,AR,Non-ref,3.6,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,4.1,0.59,0,0,3.81,68.3,19.83,0.82,0,0.58,232.8714,9.13705,0.12,1.48,27.72,45.54,26.74,37,Arkansas Valley
