site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,agency_cd,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3,TOPWET
8121000,472.288,174.2034286,123.7988571,54.35457143,116.8562857,1815.254155,666.8000913,367.2127875,234.3245609,542.7059751,24.17910228,33.48843988,24.10320473,13.86856879,24.87054466,8.204491521,18.54072639,8.44687303,-2.095442376,7.51359793,65.28571429,240.4285714,331.6857143,10311.2034,39,83.14285714,88.28571429,90.2,91.14285714,8.857142857,2.714285714,0.057142857,0.857142857,92,91,90.25714286,92,365.2571429,352.7714286,12.48571429,0.034182841,0.096273292,0.029827316,0.000634921,0.00931677,1337.145714,0.317269277,247,0.032571429,7.73E-06,259.4285714,218.8,251.8829744,29.90909091,46.51908988,17,23.57021724,12.5,12.5,68.75,73,1.818124183,121.0571429,226.5428571,297.6571429,2.085714286,261.9179592,323.7428571,229.4,247.3428571,1.2,8.755555556,#NAME?,Inf,6.266666667,1.336986208,0.950520603,USGS,"Colorado Rv at Colorado City, TX",32.39261865,-100.8787246,10057,TX,Non-ref,1.6,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,32.8,0.49,3,174,4.41,0.16,29.81,0.31,0,0.34,947.2364,0.8030125,0.13,2.44,27.86,30.23,41.91,26,Southwestern Tablelands,13.14878
8123800,404.5482857,147.6365714,113.6228571,49.424,91.67485714,1865.923616,679.932063,374.3910112,243.5498615,563.7785166,24.64288345,33.79722975,24.48014119,14.44231658,25.46618482,8.633679007,18.78545703,8.88841224,-1.537804264,7.994043599,65.54285714,243.3428571,335.4571429,25484.2198,39,63.45714286,67.34285714,63.17142857,69.6,28.54285714,23.65714286,27.08571429,22.4,92,91,90.25714286,92,365.2571429,263.5714286,101.6857143,0.278414766,0.310248447,0.259968603,0.30009768,0.243478261,1420.217143,0.136345888,219.4285714,0.108,1.04E-05,246.2571429,95.57142857,216.6134554,21.33333333,52.22239686,7.866666667,44.8589501,7.230769231,49.08103834,17.3125,49.33619509,0.715144656,111.2857143,221.3714286,311.8857143,4.771428571,178.915853,221.8,155.1714286,173.1285714,4.371428571,24.83705633,#NAME?,Inf,18.54761905,1.103417555,1.085852172,USGS,"Beals Ck nr Westbrook, TX",32.1992913,-101.0140029,25890.7,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,47.5,0.16,11,3642.6,4.6,0.13,23.94,0.18,0,0.69,994.1148,0.3910011,0.13,2.63,23.57,29.08,47.34,26,Southwestern Tablelands,13.53432
8123850,431.1668571,156.0814286,118.3437143,52.26342857,101.8657143,1850.388708,675.8135662,372.4411825,241.0333703,556.8360689,24.56489824,33.75739968,24.43765658,14.33451975,25.34451637,8.654921278,18.858573,8.90805356,-1.580362064,8.026022889,63.34285714,241.0571429,333.7714286,38764.509,39,72.65714286,83.31428571,89.31428571,86.82857143,19.34285714,7.685714286,0.942857143,5.171428571,92,91,90.25714286,92,365.2571429,332.1142857,33.14285714,0.090722787,0.210248447,0.084458399,0.010361068,0.05621118,2861.42,0.180595098,217.4857143,0.464285714,2.93E-05,253.7142857,198.5,276.7382007,27,56.73120421,1.818181818,17.75424003,1,26.39393939,57.66666667,71.5361552,1.283498796,113.6,220.4,306,2.628571429,212.7570068,291.9714286,168.2285714,196.1142857,1.742857143,20.0525,#NAME?,Inf,16.925,1.300622397,0.950985057,USGS,"Colorado Rv abv Silver, TX",32.05374399,-100.762052,38861.5,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,40.4,0.45,16,4354.1,4.53,0.18,24.63,0.22,0,0.57,959.3725,0.5984989,0.13,2.5,25.37,30.12,44.52,26,Southwestern Tablelands,13.34714
8124000,434.418,156.5957143,119.0525714,52.89914286,103.194,1849.073836,675.4319199,372.2612894,240.9230722,556.1929575,24.58518995,33.77180812,24.46268354,14.3593691,25.361645,8.71369622,18.91231893,8.969015246,-1.527520607,8.093559222,62.22857143,240.4285714,333.5714286,39796.6693,39,75.71428571,80.42857143,88,85.82857143,16.28571429,10.57142857,2.257142857,6.171428571,92,91,90.25714286,92,365.2571429,329.9714286,35.28571429,0.096590421,0.177018634,0.116169545,0.024939822,0.067080745,296.7585714,0.018243795,247.7714286,1.073714286,6.60E-05,206.6285714,111.6666667,252.8797276,18.83333333,48.8808484,1,27.21890472,30.33333333,43.30630631,40.75,62.76960643,0.412042499,103.7142857,230.2285714,318.6857143,2.428571429,263.7740971,304.9428571,246.6571429,254.9571429,1.714285714,19.69179293,#NAME?,Inf,13.54166667,1.45927318,1.083313892,USGS,"Colorado Rv at Robert Lee, TX",31.88542168,-100.4806543,39889.7,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,39.7,0.04,16,4354.1,4.5,0.33,24.01,0.26,0,0.57,951.7185,0.7080373,0.13,2.48,25.48,30.38,44.14,26,Southwestern Tablelands,13.31132
8126380,444.5188571,158.1114286,121.3394286,54.95028571,107.3105714,1846.015679,674.5756849,371.9559633,240.7621553,554.4595454,24.62608452,33.79946963,24.51876502,14.41305543,25.38854371,8.828833734,19.01248594,9.089881716,-1.422421956,8.227986402,60.62857143,237.7714286,333.3142857,42529.1642,39,80.2,86.85714286,90.25714286,89.28571429,11.8,4.142857143,0,2.714285714,92,91,90.25714286,92,365.2571429,346.6,18.65714286,0.051065199,0.12826087,0.045525903,0,0.029503106,2158.834286,0.124191278,236.2571429,2.180571429,0.000125442,252.3142857,180.2857143,283.4962947,13.71428571,47.75299498,1,18.4140764,NA,NA,44.33333333,65.11046176,1.178289666,97.11428571,207.6857143,301.6571429,2.028571429,303.4979963,337.1714286,292.4857143,296.5285714,1.142857143,14.27561843,#NAME?,Inf,6.928571429,1.927861957,1.087701963,USGS,"Colorado Rv nr Ballinger, TX",31.71542973,-100.0264755,42597.4,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,37.9,0.11,17,4354.1,4.52,0.63,22.92,0.26,0,0.55,930.8028,0.82483,0.13,2.41,25.83,31.11,43.06,27,Central Great Plains,13.24716
8127000,628.3025714,191.0925714,164.6451429,91.64085714,176.9691429,1787.914512,656.5535731,366.706916,238.1993577,522.3183034,25.0722644,34.10230403,25.24288133,15.01100771,25.55882644,10.39705029,20.37248681,10.7761424,-0.085026654,10.11556118,47.6,215.2285714,322.6571429,1169.955,39,53.31428571,49.85714286,74.77142857,78.08571429,38.68571429,41.14285714,15.48571429,13.91428571,92,91,90.25714286,92,365.2571429,256.0285714,109.2285714,0.299027301,0.420496894,0.452119309,0.171547183,0.151242236,2706.46,5.659669771,208.0285714,0.085142857,0.000178048,271.0571429,92.62068966,223.495418,29.59259259,60.30653987,1.173913043,34.46235602,1,27.6,41.23076923,59.67179051,27.28813059,119.2571429,200.6,271.4571429,2.171428571,165.5571429,230.9142857,121.2857143,146.5142857,2.142857143,58.88793103,#NAME?,Inf,53.94827586,1.212113357,0.926113457,USGS,"Elm Ck at Ballinger, TX",31.74931697,-99.9478636,1202.4,TX,Non-ref,1,sedimentary,sedimentary,Clayey ground on weathered Permian- and/or Triassic-age red beds,5.9,0.88,0,0,7.15,4.11,11.86,0.26,0,0.32,587.333,1.528686,0.14,0.95,36.09,44.02,19.89,27,Central Great Plains,12.60374
8128400,439.4574286,137.1922857,125.3062857,63.00485714,110.9251429,1885.247116,683.4382917,378.7328016,252.6237135,565.9690567,25.57429183,34.24637227,25.4232281,15.75558533,26.49261549,10.49818694,20.1542633,10.79244031,0.280970025,10.36447929,56.51428571,223.3142857,333.5142857,5418.1916,33,37.65517241,44.48275862,51.62068966,59.03448276,54.34482759,46.51724138,38.62068966,32.96551724,92,91,90.24137931,92,365.2413793,192.7931034,172.4482759,0.472126501,0.590704648,0.511178477,0.427969349,0.35832084,718.8344828,0.324588538,220.4827586,0.360344828,0.000162713,272.6896552,110.4230769,228.3139602,20.70833333,55.656992,3.75,37.23804903,1,43.63262599,7.923076923,45.05210918,1.640782589,112.9615385,166.1538462,258.3461538,1.448275862,160.0641026,#NAME?,Inf,154.5961538,1.482758621,133.0608974,#NAME?,Inf,131.9423077,1.118110939,0.838118778,USGS,"Middle Concho Rv abv Tankersley, TX",31.42738264,-100.7112125,6665.4,TX,Ref,0.9,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",13,2.13,2,5.6,2.98,0.16,6.48,0,0,0.37,796.2998,1.227532,0.11,1.24,32.83,49.51,17.66,30,Edwards Plateau,13.31271
8134000,489.2548571,154.8262857,134.6965714,68.11571429,127.9694286,1870.848115,678.9963795,378.3102305,250.2932963,558.8161944,25.21074572,33.98010896,25.17985368,15.25941251,26.04606122,10.34599056,20.18073199,10.68699651,0.011362951,10.10173498,55.34285714,221.0571429,330.6857143,3291.4734,39,41.28571429,41.08571429,65.82857143,75.6,50.71428571,49.91428571,24.42857143,16.4,92,91,90.25714286,92,365.2571429,223.8,141.4571429,0.387248618,0.551242236,0.548508634,0.270622711,0.17826087,1204.026571,0.894961511,203.6285714,0.118285714,8.79E-05,267.9714286,65.90625,222.435115,25.13333333,57.96225149,4.96,42.23117152,3.266666667,31.65454545,47.72222222,65.25139383,2.284308687,96.91428571,186.8571429,255.8285714,2.571428571,125.4133333,194.0285714,83.31428571,109.1142857,2.771428571,58.740625,#NAME?,Inf,54.375,1.162557138,0.890413553,USGS,"N Concho Rv nr Carlsbad, TX",31.5926549,-100.6370449,3246.9,TX,Non-ref,1,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",19.8,0.29,0,0,3.07,0.22,1.82,0.01,0,0.45,764.1482,2.566674,0.11,1.18,32.64,48.69,18.67,27,Central Great Plains,12.35846
8136000,477.2642857,147.8908571,132.1345714,69.436,124.4257143,1859.826794,674.7815563,374.7383013,250.2063429,555.6904283,25.4675605,34.15340972,25.36661244,15.65699786,26.31666438,10.58702888,20.21418754,10.91217915,0.389759755,10.43329675,53.85714286,219.0857143,329.6285714,14408.6458,39,91.97142857,91,90.25714286,91.85714286,0.028571429,0,0,0.142857143,92,91,90.25714286,92,365.2571429,365.0857143,0.171428571,0.000468384,0.000310559,0,0,0.001552795,766.4,0.130134056,228.9142857,0.689428571,0.000117064,218.2857143,239,242.3333333,1,1,NA,NA,NA,NA,87,89.8,1.015963525,54.2,212.2285714,325.0857143,1.057142857,358.2285714,361.6,354.8285714,358.2571429,0.057142857,3,#NAME?,Inf,3,0.987526371,0.942809042,USGS,"Concho Rv at San Angelo, TX",31.454606,-100.4106474,14295.4,TX,Non-ref,0.8,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",22,1.91,3,5.6,3.55,0.46,3.73,0.18,0,0.62,759.2325,1.818776,0.12,1.15,34.47,47.59,17.94,27,Central Great Plains,12.81895
8136500,496.0305714,152.2537143,136.4828571,72.846,130.7611429,1854.070855,673.522231,374.336826,249.6314784,552.1905157,25.4811979,34.17934112,25.41045921,15.67788397,26.2820158,10.66696409,20.29483999,10.99325369,0.471648944,10.50939726,51.42857143,219.6857143,329.3714286,17091.7426,39,75.57142857,81.62857143,87.65714286,84.54285714,16.42857143,9.371428571,2.6,7.457142857,92,91,90.25714286,92,365.2571429,329.4,35.85714286,0.098127747,0.178571429,0.102982732,0.028571429,0.081055901,2301.2,0.329402324,207.7142857,2.902285714,0.000415444,254.4285714,180.6111111,281.0491806,35.5,62.7866625,5.090909091,19.58019217,1,46,47.7,69.75764791,2.637660212,66.42857143,197.5142857,299.6857143,2.285714286,226.8857143,294.6,188.2857143,209.1285714,1.571428571,24.6587963,#NAME?,Inf,22.75,1.268307968,0.964675832,USGS,"Concho Rv at Paint Rock, TX",31.5159908,-99.9195226,17013.7,TX,Non-ref,0.7,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",27.7,3.92,3,5.6,4.06,0.58,7.01,0.16,0,0.62,732.2241,1.728326,0.12,1.12,35.24,47.08,17.67,27,Central Great Plains,12.81924
8143600,714.9694286,209.1645714,181.334,111.5308571,209.2645714,1697.484148,634.6669696,351.0982128,222.9942407,484.6495538,24.92365402,33.98883157,25.23286002,14.91831509,25.18448076,10.84521029,20.53811144,11.2517255,0.614434505,10.57666071,44.88571429,209.3142857,321.6857143,5389.5927,39,85.45714286,86.42857143,90.25714286,91.54285714,6.542857143,4.571428571,0,0.457142857,92,91,90.25714286,92,365.2571429,353.6857143,11.57142857,0.031671746,0.071118012,0.050235479,0,0.004968944,7527.542857,3.417086144,212.8,1.528571429,0.000693886,240.5142857,181.8181818,228.4218853,44.375,64.51034678,13.6,29.28461538,NA,NA,77,84.5,31.92424831,108.3714286,215.5714286,274.3714286,1.342857143,307.2238095,344.3714286,276.0571429,301.2428571,0.514285714,22.39393939,#NAME?,Inf,22.36363636,1.217459377,1.039236581,USGS,"Pecan Bayou nr Mullin, TX",31.5173861,-98.740603,5373.6,TX,Non-ref,0.8,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,6.1,0.84,1,0,6.98,8.49,7.4,0.86,0,0.5,521.9868,2.178731,0.14,0.95,36.39,41.59,22.03,29,Cross Timbers,12.27853
8146000,634.7922857,180.5308571,167.1491429,99.83514286,183.294,1757.67845,643.918322,363.6616119,241.8939359,504.0055511,25.25138008,33.74711514,25.42525445,15.82156939,25.65659085,11.07816974,20.26575046,11.45657502,1.274710961,10.93077554,43.02857143,210.8857143,328.6571429,7919.2954,35,91.67741935,90.03225806,90.25806452,92,0.322580645,0,0,0,92,90.03225806,90.25806452,92,364.2903226,363.9677419,0.322580645,0.000881368,0.003506311,0,0,0,4513.932258,1.394527654,196.0967742,19.20419355,0.005932916,279.9032258,290,295.3,46,51.3,NA,NA,NA,NA,NA,NA,15.39455717,53.48387097,176.8064516,289.2903226,1.064516129,357.2795699,362.7741935,353.483871,355.5806452,0.064516129,5,#NAME?,Inf,5,1.272899697,0.848528137,USGS,"San Saba Rv at San Saba, TX",31.21322316,-98.7194871,7891.8,TX,Non-ref,0,sedimentary,sedimentary,Silt on limestone; probably includes considerable loess extensive bare rock,3,0.95,0,0,2.76,6.41,2.73,0.15,0,0.19,602.0474,2.052458,0.13,0.72,43.26,39.8,16.94,29,Cross Timbers,12.31172
8150800,689.8645714,180.3494286,183.8957143,113.5337143,209.8917143,1739.225785,627.8278796,367.6782928,254.1307189,485.261588,25.21399528,33.34570579,25.53893635,16.2225546,25.41343351,11.7241899,20.50594116,12.16804798,2.173972975,11.67230884,48.2,209.4571429,321.6,558.9785,39,82.97142857,88.02857143,90.25714286,92,9.028571429,2.971428571,0,0,92,91,90.25714286,92,365.2571429,353.2571429,12,0.032842492,0.098136646,0.032653061,0,0,1476.534286,6.462596911,184.5142857,0.176571429,0.00077283,266.7714286,264.9411765,294.4753373,54.66666667,68.06139063,1.222222222,7.581481481,NA,NA,NA,NA,29.73231266,67.25714286,183.1428571,266.6285714,1.8,258.6738095,334.6857143,206.2285714,241.7,0.857142857,15.17647059,#NAME?,Inf,14.17647059,1.320553618,0.809639714,USGS,"Beaver Ck nr Mason, TX",30.64351548,-99.0958848,557.5,TX,Ref,0,sedimentary,gneiss,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",4.8,0.31,0,0,0.93,23.97,1.13,0.01,0,0.06,559.4759,4.554683,0.12,1.01,36.44,40.55,23.01,30,Edwards Plateau,11.7448
8151500,633.914,179.8137143,170.8082857,97.454,182.5574286,1749.93733,636.3467538,364.4869234,248.2430247,496.5417447,25.4165881,33.58218996,25.64344643,16.32602763,25.77320959,11.36583252,20.46538534,11.77913028,1.510757671,11.32101094,45.62857143,212.1428571,328.4285714,10911.7803,39,91.94285714,91,90.25714286,92,0.057142857,0,0,0,92,91,90.25714286,92,365.2571429,365.2,0.057142857,0.000156128,0.000621118,0,0,0,17557.28571,3.93659195,209.5428571,44.54314286,0.009987203,269.3142857,294,294.5,50,50.5,NA,NA,NA,NA,NA,NA,29.612921,50.6,169.6571429,296.2857143,1.028571429,360,363.1714286,356.8285714,360,0.028571429,2,#NAME?,Inf,2,0.862514865,NA,USGS,"Llano Rv at Llano, TX",30.7512899,-98.6697599,10887.4,TX,Non-ref,0,sedimentary,gneiss,Silt on limestone; probably includes considerable loess extensive bare rock,2.6,0.35,0,0,1.92,15.14,0.66,0.1,0,0.21,593.6494,3.633544,0.13,1.05,39.23,37.58,23.19,30,Edwards Plateau,12.00729
8152000,737.4542857,181.2842857,203.3565714,127.4322857,222.7514286,1673.906734,619.7439333,354.1430809,232.5078521,463.323319,25.60815222,33.87486968,26.08056061,16.46886499,25.6688393,12.40796081,21.2345617,12.84273988,2.828105649,12.34643279,46.37142857,201.8571429,319.2,899.5654,34,68.06666667,66.36666667,89.7,91.7,23.93333333,23.63333333,0.566666667,0.3,92,90,90.26666667,92,364.2666667,315.8333333,48.43333333,0.13263609,0.260144928,0.25970696,0.006288156,0.00326087,3587.446667,9.756888618,167.2,0.014333333,3.90E-05,251.3,152.625,247.2821248,49,70.20557488,2.058823529,26.26516307,7.333333333,10.83333333,70.5,75.25,63.51457495,83.36666667,177.3333333,248.7666667,3.066666667,174.5732143,291.6333333,113.3,145.65,2.666666667,20.5,#NAME?,Inf,17.39583333,1.587282888,0.840890334,USGS,"Sandy Ck nr Kingsland, TX",30.557689,-98.4722511,896.1,TX,Non-ref,0,sedimentary,gneiss,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",2.9,0.07,0,0,0.57,36.94,0.24,0.05,0,0.05,445.5934,5.708055,0.11,1.76,29.84,34.06,36.09,30,Edwards Plateau,11.68803
8152900,737.3545714,190.5722857,206.2037143,122.8074286,215.382,1708.766258,618.4083958,360.4654341,250.3295276,475.3184267,24.89045847,32.86280792,25.20305503,16.09555368,25.0711579,11.22375573,19.85774776,11.59697952,1.811998751,11.25200583,43.42857143,202.9714286,320.2571429,959.3631,33,87.10344828,89.13793103,90.27586207,91.79310345,4.896551724,1.862068966,0,0.206896552,92,91,90.27586207,92,365.2758621,358.3103448,6.965517241,0.019077156,0.053223388,0.020462296,0,0.002248876,3310.793103,8.443211501,181.1034483,3.102758621,0.00791268,256.2413793,296,318.285461,49.8,66.40487062,1.25,7.95,NA,NA,80,82.5,57.2810436,61.86206897,168.7931034,268.6551724,1.344827586,319.3517241,350.6896552,295.3103448,314.8965517,0.344827586,18,#NAME?,Inf,17.5,1.295847182,1.061866558,USGS,"Pedernales Rv nr Fredericksburg, TX",30.22048147,-98.8697609,957,TX,Ref,0,sedimentary,sedimentary,Silt on limestone; probably includes considerable loess extensive bare rock,3.6,0.36,0,0,3.05,21.09,2.06,0.04,0,0.16,601.1489,3.481622,0.12,0.69,43.87,40.69,15.44,30,Edwards Plateau,11.76627
8153500,769.4977143,195.4094286,216.7314286,131.1534286,223.4211429,1686.861225,616.5161774,356.8948437,241.6352872,467.607493,25.11077061,33.15724012,25.50556572,16.21830353,25.22996435,11.67286214,20.25963251,12.04580164,2.367780775,11.64393469,42.97142857,198.8571429,320.4,2342.5099,39,84.91428571,84.05714286,90.25714286,92,7.085714286,6.942857143,0,0,92,91,90.25714286,92,365.2571429,351.2285714,14.02857143,0.038379049,0.077018634,0.076295133,0,0,11617.17143,12.13326267,184.2285714,6.159714286,0.006433359,247,191.3636364,239.0886364,56,71,1.142857143,18,NA,NA,NA,NA,80.1781581,65.14285714,176.6571429,272.6571429,1.171428571,328.5857143,347.4285714,315.0857143,323.2428571,0.4,40.27272727,#NAME?,Inf,40.27272727,1.318083764,0.987517645,USGS,"Pedernales Rv nr Johnson City, TX",30.29186695,-98.3994674,2334.2,TX,Non-ref,0,sedimentary,sedimentary,Silt on limestone; probably includes considerable loess extensive bare rock,3.2,0.76,0,0,4.03,22.27,4.27,0.11,0,0.28,541.1181,3.597172,0.12,0.89,39.24,41.45,19.32,30,Edwards Plateau,11.67956
8154700,846.6354286,201.798,247.7088571,160.402,235.84,1651.170404,622.5292294,351.3817243,222.6527251,450.4861845,25.75477901,34.13871919,26.34086587,16.4622359,25.73072429,13.4373919,22.01257779,14.02357327,4.093486227,13.25457744,46.22857143,191.8857143,316.3714286,57.97777,39,83.88571429,86.14285714,90.25714286,92,8.114285714,4.857142857,0,0,92,91,90.25714286,92,365.2571429,352.2857143,12.97142857,0.035494102,0.088198758,0.053375196,0,0,629.7457143,26.57433162,169.3714286,0.106285714,0.004485099,235.7142857,237.9333333,279.3622892,55,67.85554244,4.444444444,15.16726334,NA,NA,NA,NA,228.1074406,63.22857143,168.8857143,267.4571429,2.2,256.4606349,333.9142857,215.5142857,241.1857143,1.257142857,12.175,#NAME?,Inf,10.96666667,1.542237494,0.853402149,USGS,"Bull Ck at Loop 360 nr Austin, TX",30.37214825,-97.7847301,58.7,TX,Non-ref,0,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,302.2,0,0,0,44.78,51.68,0,0.1,0,14.06,264.3241,7.318058,0.11,0.78,38.31,47.2,14.49,30,Edwards Plateau,12.32901
8155200,844.8937143,198.7908571,249.2185714,160.3397143,234.7528571,1674.412744,626.0854199,356.1230959,228.7303512,459.2882409,25.71958329,34.07817422,26.33224931,16.4719462,25.65307037,13.07687365,21.50165736,13.58907739,3.888253368,12.96710407,43.4,184.8857143,312.9714286,233.21103,32,85.35714286,80.82142857,86.75,88.82142857,6.642857143,10.17857143,3.5,3.178571429,92,91,90.25,92,365.25,341.75,23.5,0.064275288,0.072204969,0.111852433,0.038461538,0.034549689,1572.542857,16.49726839,201.9642857,0.151785714,0.001592357,273.4285714,137.3636364,228.6509177,50.42857143,71.02006803,9,32.44047619,43,67,1,39.28191489,164.3651079,83.35714286,176.8928571,261.8928571,1.714285714,290.4598214,330.75,263.4642857,285.4285714,1,21.60324675,#NAME?,Inf,17.22727273,1.377390404,0.915518277,USGS,"Barton Ck at SH 71 nr Oak Hill, TX",30.29631587,-97.925565,232.7,TX,Ref,0,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",152,0,0,0,8.34,47.03,0,0.1,0,1.22,337.6114,4.66522,0.12,0.9,34.69,49.07,16.24,30,Edwards Plateau,11.59298
8155300,846.1002857,198.9511429,249.0662857,160.78,235.6594286,1675.681166,626.9474756,356.6631238,229.0043322,458.8731575,25.818873,34.19443618,26.44720066,16.56379756,25.7271156,13.19279469,21.6391836,13.71353897,3.981311589,13.07468544,43.4,185.9428571,313.0857143,301.5884,39,27.22857143,21.65714286,43.17142857,51.14285714,64.77142857,69.34285714,47.08571429,40.85714286,92,91,90.25714286,92,365.2571429,143.2,222.0571429,0.607893448,0.704037267,0.762009419,0.521165184,0.444099379,2103.711429,17.06593825,185.6857143,0,0,252.5714286,2.057142857,197.9450388,14.73529412,55.17265651,3.171428571,40.87322975,6.192307692,40.48324927,18.80769231,51.83014936,138.177921,104.3428571,170.8857143,233.0285714,7.342857143,25.26579965,108.4571429,1.342857143,5.585714286,8.142857143,30.82351886,90.25714286,2.514285714,18.37142857,1.597205917,1.073142888,USGS,"Barton Ck at Loop 360, Austin, TX",30.24465306,-97.8022283,303,TX,Non-ref,0,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",188.3,0,0,0,14.34,49.35,0,0.2,0,3.02,316.0707,5.114486,0.12,0.87,35.52,48.66,15.82,30,Edwards Plateau,11.84078
8156800,854.9008571,198.5954286,251.684,162.8414286,240.6534286,1681.197401,631.0186803,359.978201,229.6883993,456.2552177,26.37329891,34.73511079,27.01085584,17.10629454,26.29696579,13.93532984,22.57714076,14.53425427,4.488504076,13.7696906,45.08571429,190.9428571,317.4571429,31.97877,35,36.09090909,35.6969697,51.3030303,62,55.90909091,55.06060606,38.96969697,30,92,90.75757576,90.27272727,92,365.030303,185.0909091,179.9393939,0.493154739,0.60770751,0.607468836,0.431224331,0.326086957,454.8181818,34.7964308,173.5151515,0,0,214.1212121,3.727272727,199.726501,12.39393939,55.05154827,4.242424242,41.77888429,8.884615385,40.9337844,27.19354839,55.05492018,209.355581,63.51515152,174.969697,298.4545455,17.66666667,14.21521437,87.21212121,1.060606061,3.757575758,18.03030303,10.34986202,40.39393939,1.272727273,6.090909091,1.607965492,1.060636857,USGS,"Shoal Ck at W 12th St, Austin, TX",30.27659704,-97.7502834,33,TX,Non-ref,0,sedimentary,sedimentary,Floodplain and alluvium gravel terraces,308.2,0,0,0,94.51,4.41,0,0,0,36.51,218.087,2.177987,0.14,0.61,46.67,41.26,12.08,32,Texas Blackland Prairies,12.14085
