site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
8110430,3.960775737,2.061280882,1.878065568,2.577334952,2.340950027,9.466325545,8.622697078,4.856995422,6.315897762,7.326617194,29.67778874,29.57181873,28.1612931,10.54902921,26.44091421,20.74501005,28.94425111,14.52740197,2.870956356,11.52479492,1.710419363,4.53858275,8.357107218,1.950046577,1.684639551,6.630159543,15.94812446,1.261794844,1.559361035,0.455761916,0.333727398,Inf,Inf,203.5387643,Inf,823.6909031,4.592410807,1.447360508,1.447114414,1.261794844,1.559361035,0.455286146,0.333727398,1.051568834,1.051568834,2.084326162,0.169030851,0.169030851,1.469965761,0.425071995,2.553797755,1.478862408,4.796618022,0.524383419,2.475524164,0.69911269,1.254076124,1.834237085,2.209191605,1.318750402,1.725175215,2.795759008,4.528076274,1.729613947,1.079003162,3.396381358,0.486935703,0.656545237,1.908287387,1.426004116,NA,NA,1.016700403,4.007180044,3.176613611,"Big Ck nr Freestone, TX",31.5068396,-96.3246953,252.1,TX,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",354.4,0.22,0,0,9.03,18.07,49.1,0.72,0,2.39,143.4071,1.273683,0.12,3.33,26.17,29.79,44.04,33,East Central Texas Plains
8111700,3.19407999,2.263054102,1.821996468,2.113188518,1.667385419,10.37829816,9.383224252,4.959820443,6.910591214,8.072609842,29.93813557,31.42336936,29.76561367,11.78031603,27.05077443,24.58513524,41.69527202,16.40924924,4.817811562,13.13092792,1.813075661,4.430544031,10.48331958,9.746083911,10.05626752,204.6677621,Inf,0.188982237,0.188982237,NA,NA,Inf,Inf,204.6677621,Inf,828.3091426,28.87272342,0.272288761,0.272280138,0.188982237,0.188982237,NA,NA,1.017898513,1.017898513,2.043390199,1.097466178,1.097466178,1.382024987,0.712674551,0.769547732,NA,NA,NA,NA,NA,NA,NA,NA,1.063788624,1.877054764,3.20574599,5.72406345,2.65967709,5.684639794,16.85436937,3.593226575,4.842179678,0.2666693,1.381171189,NA,NA,4.101219331,18.16619112,0.789860657,"Mill Ck nr Bellville, TX",29.88106145,-96.2052402,976.1,TX,Non-ref,0,sedimentary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",8.2,0.38,0,0,6.08,19.76,55.76,0.32,0,0.52,95.08836,2.35813,0.15,2.64,38.53,35.79,25.68,33,East Central Texas Plains
8121000,3.154666035,2.760367704,1.688639649,1.493098833,1.818486329,12.00796458,12.41130145,5.161650022,5.826933499,9.423062977,26.16191356,28.56041815,21.88455136,9.036924684,18.31594838,15.37999301,27.5228821,9.96087756,-2.26428781,7.61776312,1.346058131,5.878292527,11.48259525,3.958881935,13.35813346,169.7502332,25.10063148,0.421736564,0.410686951,0.242640596,0.236056095,Inf,Inf,203.5387643,Inf,823.6909031,15.00768556,0.531190408,0.531209058,0.421736564,0.410686951,0.242640596,0.236056095,0.753118214,0.753118214,2.901480026,0.569876401,0.569876401,2.701568168,1.913415938,2.333396355,1.327928442,2.139216609,0.882765999,1.060993165,0.768594327,0.768594327,7.032044601,7.562973547,0.952152908,1.329472465,3.290406086,5.734167501,1.262856601,1.989630739,5.812313947,1.34795403,1.614826517,0.687449542,1.166929346,NA,NA,1.2299522,2.608888934,2.085657372,"Colorado Rv at Colorado City, TX",32.39261865,-100.8787246,10057,TX,Non-ref,1.6,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,32.8,0.49,3,174,4.41,0.16,29.81,0.31,0,0.34,947.2364,0.8030125,0.13,2.44,27.86,30.23,41.91,26,Southwestern Tablelands
8123800,2.934643486,2.574591023,1.679658821,1.433977705,1.652446909,12.65047515,13.42181203,5.184614761,6.05889027,9.948331965,27.10595836,29.83222066,22.63883311,9.885911746,19.16192548,16.48016683,28.09807637,10.57627455,-1.756128418,8.425471172,1.339409739,5.298099393,15.28960025,2.089160525,2.032423935,1.659822221,2.188544304,0.939698949,0.71397837,0.711704668,0.704359086,Inf,Inf,203.5387643,Inf,823.6909031,2.219272445,0.856362895,0.856256195,0.939698949,0.71397837,0.711815714,0.704359086,0.856744702,0.856744702,1.85916252,0.332080757,0.332080757,1.872814574,0.787057244,3.616548237,0.840629345,3.673865311,0.365998001,2.444912264,0.380993253,4.770140553,0.597683487,2.651270361,0.905781921,1.185258126,2.480906195,7.362199534,1.07471901,1.105612788,1.543319589,0.885941637,1.036742494,0.871129016,1.389348276,NA,NA,1.070985417,2.666862183,2.826715824,"Beals Ck nr Westbrook, TX",32.1992913,-101.0140029,25890.7,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,47.5,0.16,11,3642.6,4.6,0.13,23.94,0.18,0,0.69,994.1148,0.3910011,0.13,2.63,23.57,29.08,47.34,26,Southwestern Tablelands
8123850,3.034755296,2.689521573,1.728711627,1.466322743,1.774941623,12.44820138,13.1431502,5.181795455,6.011255466,9.751244457,26.8671446,29.56607459,22.5676711,9.667881317,18.96323026,16.399388,27.79743284,10.57362916,-1.769762751,8.329395798,1.324931372,5.489847031,12.6100316,2.671041922,4.996451028,16.3422278,6.72434489,0.711087448,0.460920894,0.169030851,0.400495698,Inf,Inf,203.5387643,Inf,823.6909031,7.146859794,0.712527771,0.712910768,0.711087448,0.460920894,0.169030851,0.400495698,0.894130109,0.894130109,1.782911594,0.307280501,0.307280501,2.27724665,1.663504487,5.439411268,1.103128707,3.543673409,0.85110236,1.213487846,NA,NA,2.81384521,7.164432209,0.934725669,1.342649019,2.277917097,5.72830025,1.398165654,1.528557921,3.658573451,0.96289886,1.25397485,0.869239965,1.100096273,NA,NA,0.905965086,3.229379873,2.205172444,"Colorado Rv abv Silver, TX",32.05374399,-100.762052,38861.5,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,40.4,0.45,16,4354.1,4.53,0.18,24.63,0.22,0,0.57,959.3725,0.5984989,0.13,2.5,25.37,30.12,44.52,26,Southwestern Tablelands
8124000,3.041487018,2.688013307,1.748814181,1.467077037,1.795676899,12.44431029,13.1551214,5.182996586,6.019660046,9.732648264,26.88719908,29.60766755,22.62504005,9.684180318,18.9817522,16.49592505,27.75371478,10.65524992,-1.707612545,8.382055569,1.312681566,5.515187737,12.60554522,2.500019633,3.150496014,9.763607078,4.998385762,0.537740072,0.414097167,0.2489614,0.359404569,Inf,Inf,203.5387643,Inf,823.6909031,4.555557506,0.486971196,0.486997272,0.537740072,0.414097167,0.249050621,0.359404569,0.60833006,0.60833006,2.837392596,0.486688349,0.486688349,1.764687621,0.952237774,5.615245523,1.233171331,2.634313768,Inf,1.607560561,0.597032665,1.082496169,1.413055378,7.072729604,0.515996289,1.037339447,3.409301055,7.675829112,0.957841489,1.814591751,3.308360314,1.471670476,1.613979724,0.574115133,1.053597298,NA,NA,0.809699419,2.478577079,4.216885903,"Colorado Rv at Robert Lee, TX",31.88542168,-100.4806543,39889.7,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,39.7,0.04,16,4354.1,4.5,0.33,24.01,0.26,0,0.57,951.7185,0.7080373,0.13,2.48,25.48,30.38,44.14,26,Southwestern Tablelands
8126380,3.069335599,2.698994179,1.805666712,1.474103482,1.858789019,12.40455626,13.16159242,5.183425152,6.030086233,9.660084598,26.92230609,29.65526535,22.76934134,9.718431115,19.02909468,16.68377724,27.66331653,10.83231294,-1.580919763,8.471639799,1.302020237,5.716381648,12.12499002,2.847478618,7.417295059,203.5387643,9.512894166,0.418955707,0.353785455,NA,0.289191983,Inf,Inf,203.5387643,Inf,823.6909031,7.607758665,0.409148895,0.409163766,0.418955707,0.353785455,NA,0.289191983,0.856549168,0.856549168,2.159485599,0.334023063,0.334023063,2.549625743,1.425169199,11.35746574,0.651165542,3.22201009,Inf,2.235581986,NA,NA,3.155950336,6.075810081,0.733844997,1.040057719,2.529548433,6.374344836,0.851497264,2.405118615,5.467591357,1.981860845,2.115880313,0.428121957,1.813450504,NA,NA,1.47042854,3.892538661,2.42088596,"Colorado Rv nr Ballinger, TX",31.71542973,-100.0264755,42597.4,TX,Non-ref,1.4,sedimentary,sedimentary,Sand sheets on sandy and gravelly Ogallala Formation in southern Great Plains,37.9,0.11,17,4354.1,4.52,0.63,22.92,0.26,0,0.55,930.8028,0.82483,0.13,2.41,25.83,31.11,43.06,27,Central Great Plains
8127000,3.342532659,2.360018355,2.099251249,1.377863662,2.345536672,10.72309885,11.3188221,4.997040047,5.951080734,7.830600365,26.06151081,26.91913443,23.02843803,9.827749778,18.8950069,18.3042617,25.28004133,12.67349992,-0.079302999,9.271826282,1.165260911,5.825871085,9.008003049,1.731257533,1.292917088,2.413305081,2.971991946,1.25622867,1.066934445,0.499732355,0.529586563,Inf,Inf,203.5387643,Inf,823.6909031,2.667752051,1.137826358,1.138267197,1.25622867,1.066934445,0.499779137,0.529586563,0.717850343,0.717850343,1.999831646,0.311676436,0.311676436,2.054580446,0.717293721,2.790962518,1.286516678,5.282924697,1.407472295,2.29212531,Inf,1.533228177,1.298094191,2.670729152,0.803649828,1.220735018,2.236664949,4.236399972,2.028204974,1.376650604,2.328534193,0.817100357,1.083344915,1.512055559,1.318488095,NA,NA,1.174368704,4.376680583,3.06776065,"Elm Ck at Ballinger, TX",31.74931697,-99.9478636,1202.4,TX,Non-ref,1,sedimentary,sedimentary,Clayey ground on weathered Permian- and/or Triassic-age red beds,5.9,0.88,0,0,7.15,4.11,11.86,0.26,0,0.32,587.333,1.528686,0.14,0.95,36.09,44.02,19.89,27,Central Great Plains
8128400,2.694032806,2.308929759,1.817561679,1.408647827,1.813816815,12.54736232,13.53719171,5.103095655,6.480447819,9.274220679,27.97038786,33.05264176,24.76290601,10.91910918,20.10832226,19.16488867,27.88322808,12.74355611,0.311406622,10.2054484,1.22854801,4.947345781,11.13960071,1.040648728,1.095810615,1.158868342,1.377010887,1.501888641,1.145929086,0.867022407,0.768938322,Inf,Inf,207.2160443,Inf,838.6825913,1.313676814,1.174880849,1.175065661,1.501888641,1.145929086,0.867135074,0.768938322,0.586989545,0.586989545,1.687069063,0.260719556,0.260719556,2.113169987,0.790880726,2.741853868,0.902070719,4.653988038,0.304918361,2.148417971,Inf,6.270562345,0.317411779,2.456324226,0.585178865,1.109500602,1.7678767,2.777653041,1.592005892,1.234626697,NA,NA,1.15036261,1.503262856,1.164725899,NA,NA,1.150661319,2.943862572,2.272796381,"Middle Concho Rv abv Tankersley, TX",31.42738264,-100.7112125,6665.4,TX,Ref,0.9,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",13,2.13,2,5.6,2.98,0.16,6.48,0,0,0.37,796.2998,1.227532,0.11,1.24,32.83,49.51,17.66,30,Edwards Plateau
8134000,2.817831462,2.205232237,1.762418095,1.392546005,2.042336457,12.03323684,12.92654008,5.115690542,6.312264074,8.821732551,27.39992267,30.68984108,24.10780572,10.32365146,19.5444006,18.67433438,26.92651758,12.65115535,0.012020966,9.798601339,1.345362077,4.95444433,10.52246531,1.150786964,1.083204393,1.774070134,2.643938532,1.413596444,1.315965282,0.658236672,0.573552803,Inf,Inf,203.5387643,Inf,823.6909031,2.031078695,1.283314876,1.283588373,1.413596444,1.315965282,0.658199325,0.573552803,0.617759521,0.617759521,1.89330474,0.225418639,0.225418639,1.875871075,0.563212553,3.252947708,0.87483901,3.907796529,0.278527177,3.065603338,0.582079592,1.770824885,1.224579802,2.61197599,0.801064731,1.272938336,2.098247784,3.978242519,1.713485954,1.162998125,1.894244146,0.655478224,0.920206989,1.740850602,1.326054127,NA,NA,1.158438398,2.515228113,2.777765769,"N Concho Rv nr Carlsbad, TX",31.5926549,-100.6370449,3246.9,TX,Non-ref,1,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",19.8,0.29,0,0,3.07,0.22,1.82,0.01,0,0.45,764.1482,2.566674,0.11,1.18,32.64,48.69,18.67,27,Central Great Plains
8136000,2.866775988,2.449846345,1.883048028,1.408008938,2.006258317,12.19888871,13.37096657,5.087229776,6.389449125,8.93768087,27.79257767,32.23334723,24.81575592,10.76149357,19.96210671,19.3773708,27.81516836,13.01341682,0.418675978,10.19881664,1.276913536,4.927365591,10.68990231,544.1103092,Inf,203.5387643,108.6868372,0.169030851,NA,NA,0.169030851,Inf,Inf,203.5387643,Inf,823.6909031,372.0283288,0.169030851,0.169030851,0.169030851,NA,NA,0.169030851,1.162872125,1.162872125,2.126908102,0.729754295,0.729754295,2.199680641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549900808,1.321955845,5.039543963,9.830296836,3.127070742,8.641488021,16.81010361,5.763154615,8.677558154,0.169030851,NA,NA,NA,NA,NA,NA,"Concho Rv at San Angelo, TX",31.454606,-100.4106474,14295.4,TX,Non-ref,0.8,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",22,1.91,3,5.6,3.55,0.46,3.73,0.18,0,0.62,759.2325,1.818776,0.12,1.15,34.47,47.59,17.94,27,Central Great Plains
8136500,2.961967901,2.53440412,1.938629926,1.410834518,2.109126353,12.07335843,13.2831534,5.079238625,6.355344367,8.824151861,27.70317068,31.96677306,24.80925453,10.72473693,19.90593325,19.53293227,27.83813745,13.16013862,0.501525322,10.2618992,1.386027822,5.273182357,10.649002,3.323006543,4.200127006,5.744827752,4.519255369,0.722392727,0.48219869,0.169030851,0.398623066,Inf,Inf,203.5387643,Inf,823.6909031,5.251849371,0.570872029,0.571374508,0.722392727,0.48219869,0.169030851,0.398623066,0.786176834,0.786176834,1.907901367,0.35360216,0.35360216,2.475751012,1.470926586,7.206283009,1.17961914,3.844032273,0.539966315,1.554225449,NA,NA,1.649508818,4.263186638,1.067930153,1.015248825,3.047853075,7.275905762,1.352246808,1.619665666,3.493203909,1.074689232,1.307737991,0.778390015,0.702764186,NA,NA,0.638792902,3.740421292,2.684325216,"Concho Rv at Paint Rock, TX",31.5159908,-99.9195226,17013.7,TX,Non-ref,0.7,sedimentary,sedimentary,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",27.7,3.92,3,5.6,4.06,0.58,7.01,0.16,0,0.62,732.2241,1.728326,0.12,1.12,35.24,47.08,17.67,27,Central Great Plains
8143600,3.563439028,2.633822347,2.190572636,1.545936343,2.405451257,10.61672884,10.93616201,4.989096311,5.914419471,7.764685554,26.03535602,26.5225769,22.90998092,9.794777458,19.30744344,18.64169967,25.50193498,13.31701699,0.552898167,9.650019305,1.412499455,6.112176908,8.544483551,5.318908922,6.595435755,203.5387643,33.8484279,0.407231743,0.348849494,NA,0.169030851,Inf,Inf,203.5387643,Inf,823.6909031,15.9170804,0.519625305,0.519772145,0.407231743,0.348849494,NA,0.169030851,0.88221987,0.88221987,2.4311918,0.616748251,0.616748251,1.848773916,1.275649678,1.639621742,1.402472043,2.996925217,0.640541031,2.075173293,NA,NA,NA,NA,0.739082565,1.354412043,3.912817636,5.662254322,2.101285964,3.132930386,9.123359108,1.833572362,2.694090011,0.602863507,1.548562837,NA,NA,1.544692627,7.785678466,3.39029538,"Pecan Bayou nr Mullin, TX",31.5173861,-98.740603,5373.6,TX,Non-ref,0.8,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,6.1,0.84,1,0,6.98,8.49,7.4,0.86,0,0.5,521.9868,2.178731,0.14,0.95,36.39,41.59,22.03,29,Cross Timbers
8146000,3.37560878,2.500660019,1.952694593,1.468053105,2.613539582,11.35012863,12.21184823,4.998590265,6.454777719,8.104225882,27.18367582,30.12498587,25.32816746,10.82256868,20.08547341,20.16949201,30.0094414,13.7786601,1.247572526,10.41136456,1.529551053,5.969699126,10.86753552,51.04382684,16.70927993,202.9170683,Inf,0.179605302,NA,NA,NA,Inf,16.70927993,202.9170683,Inf,66.79310311,64.51031623,0.179605302,0.179605302,0.179605302,NA,NA,NA,0.641555239,0.641555239,1.930473178,1.332105241,1.332105241,2.921185908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38008632,1.391913587,3.142117681,8.386531873,2.963487483,8.067423562,26.48287994,5.403332387,6.616000689,0.179605302,NA,NA,NA,NA,NA,NA,"San Saba Rv at San Saba, TX",31.21322316,-98.7194871,7891.8,TX,Non-ref,0,sedimentary,sedimentary,Silt on limestone; probably includes considerable loess extensive bare rock,3,0.95,0,0,2.76,6.41,2.73,0.15,0,0.19,602.0474,2.052458,0.13,0.72,43.26,39.8,16.94,29,Cross Timbers
8150800,2.914244753,1.632050559,1.96795305,1.275326754,2.400201649,10.78871945,10.98752754,4.991857574,6.633411137,7.950941458,27.06234784,31.11471822,26.44965581,11.09027159,20.30632213,21.31043672,33.71583551,14.29334763,2.169396803,11.05197859,1.454420661,5.67843424,9.80945955,5.397291295,12.18336987,203.5387643,Inf,0.587308557,0.411252992,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,19.99483198,0.676123404,0.676325607,0.587308557,0.411252992,NA,NA,0.765109433,0.765109433,1.769833515,0.467991237,0.467991237,2.449360583,2.643002481,3.861354513,2.854873558,4.840508966,1.833333333,1.233376826,NA,NA,NA,NA,0.89245417,1.502340065,2.691341143,5.951844114,1.711662126,2.206310684,9.28634215,1.198360046,1.693790368,0.787439388,0.751464069,NA,NA,0.694018273,4.688856617,2.1313972,"Beaver Ck nr Mason, TX",30.64351548,-99.0958848,557.5,TX,Ref,0,sedimentary,gneiss,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",4.8,0.31,0,0,0.93,23.97,1.13,0.01,0,0.06,559.4759,4.554683,0.12,1.01,36.44,40.55,23.01,30,Edwards Plateau
8151500,3.177502291,2.181549438,1.932257492,1.390646637,2.474152056,11.47108729,12.29818509,5.00002862,6.706861725,8.248576127,27.52208585,31.57813377,27.14537633,11.31816995,20.32114562,21.10582599,33.88525337,13.88721264,1.504828484,10.74618345,1.33597717,5.552016344,10.3720177,271.9706392,Inf,203.5387643,Inf,0.169030851,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,772.4376452,0.169030851,0.169030851,0.169030851,NA,NA,NA,0.807085701,0.807085701,2.093407913,0.854591404,0.854591404,2.682585006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.181958137,1.509026667,2.82916944,7.012620825,6.085110634,11.62215512,29.72585343,7.17435863,11.62215512,0.169030851,NA,NA,NA,NA,NA,NA,"Llano Rv at Llano, TX",30.7512899,-98.6697599,10887.4,TX,Non-ref,0,sedimentary,gneiss,Silt on limestone; probably includes considerable loess extensive bare rock,2.6,0.35,0,0,1.92,15.14,0.66,0.1,0,0.21,593.6494,3.633544,0.13,1.05,39.23,37.58,23.19,30,Edwards Plateau
8152000,3.068399474,1.683452366,1.890370044,1.320876919,2.32047022,10.80279487,10.66768323,5.011726522,6.528989454,8.063985667,27.36155513,30.86347661,26.91161153,11.12073855,21.07523318,22.063994,34.81955088,15.22246736,2.756185923,11.77361323,1.414892779,5.627724695,9.309504685,2.746957394,2.298899379,44.411871,62.56397176,0.965874343,0.809517783,0.294504497,0.204680387,Inf,16.43167673,200.6922942,Inf,65.68534182,6.838130415,1.034213338,1.034814086,0.965874343,0.809517783,0.294209449,0.204680387,0.954569732,0.954569732,1.836644636,0.377822067,0.377822067,1.790221691,0.993843255,2.357359877,1.859612674,5.716545598,0.670309306,1.582271039,0.668510838,0.986548553,19.94041123,7.339280729,0.924437191,1.423625195,3.088903557,6.593951005,1.427346278,1.371304954,4.814997099,0.69998434,0.966022027,1.099242163,1.608076562,NA,NA,1.398348088,4.182712054,1.977130128,"Sandy Ck nr Kingsland, TX",30.557689,-98.4722511,896.1,TX,Non-ref,0,sedimentary,gneiss,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",2.9,0.07,0,0,0.57,36.94,0.24,0.05,0,0.05,445.5934,5.708055,0.11,1.76,29.84,34.06,36.09,30,Edwards Plateau
8152900,2.757028855,1.515831205,2.039186066,1.294348869,2.185573709,10.6851349,10.91682453,5.010535167,6.581941293,7.897491532,26.5709232,30.72150299,26.55204296,11.01032388,20.13217579,20.44531267,33.73725823,13.12983441,1.794105426,10.50195737,1.438004078,5.518356432,9.710180815,5.655127261,18.22984817,198.4700678,82.3868317,0.317905016,0.380816944,NA,0.185695338,Inf,Inf,198.4700678,Inf,803.0532576,19.49960489,0.380425637,0.380321611,0.317905016,0.380816944,NA,0.185695338,0.709135119,0.709135119,1.710828474,0.711384266,0.711384266,1.925008215,7.868334258,16.17498215,2.045558382,4.265765398,2.5,4.020487813,NA,NA,NA,NA,0.953268319,1.450988547,2.686289721,7.104347489,1.569717478,3.396219927,10.61822108,2.113213329,2.964874737,0.402491661,1.146008742,NA,NA,1.125873465,3.85239673,3.236597318,"Pedernales Rv nr Fredericksburg, TX",30.22048147,-98.8697609,957,TX,Ref,0,sedimentary,sedimentary,Silt on limestone; probably includes considerable loess extensive bare rock,3.6,0.36,0,0,3.05,21.09,2.06,0.04,0,0.16,601.1489,3.481622,0.12,0.69,43.87,40.69,15.44,30,Edwards Plateau
8153500,2.803345376,1.482698129,2.023879893,1.336410437,2.198520137,10.59278958,10.65058139,5.007322355,6.516234761,7.869463171,26.55782366,30.0416484,26.4136878,10.9629336,20.54698443,20.95723534,34.05502373,13.76487148,2.305504866,10.8077497,1.41593475,5.480922169,9.934283251,5.05058565,4.560634194,203.5387643,Inf,0.421448601,0.376694123,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,14.23656694,0.565106231,0.565365711,0.421448601,0.376694123,NA,NA,0.835491866,0.835491866,1.77445133,0.582955983,0.582955983,1.802290008,1.262554235,1.64675308,3.290054345,8.32623142,3.023715784,1.289833855,NA,NA,NA,NA,0.997089847,1.404808158,2.935641587,5.981623149,2.280470555,4.43409475,11.47410117,2.853475084,3.551928911,0.614636297,1.324396683,NA,NA,1.324396683,10.90618673,5.155895481,"Pedernales Rv nr Johnson City, TX",30.29186695,-98.3994674,2334.2,TX,Non-ref,0,sedimentary,sedimentary,Silt on limestone; probably includes considerable loess extensive bare rock,3.2,0.76,0,0,4.03,22.27,4.27,0.11,0,0.28,541.1181,3.597172,0.12,0.89,39.24,41.45,19.32,30,Edwards Plateau
8154700,2.846368137,2.059551002,1.660684851,1.529434549,2.208575442,10.25955247,9.977030626,4.948864675,6.199687926,7.634523178,26.94344135,28.73053996,27.51342373,10.80540269,22.66452741,23.19420579,38.35264901,17.49271921,3.769265935,13.01498787,1.611825028,5.056552891,9.919975155,4.967540313,6.309178643,203.5387643,Inf,0.480511393,0.355741416,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,16.38817534,0.600152182,0.600367866,0.480511393,0.355741416,NA,NA,1.331015288,1.331015288,1.538920946,0.472138651,0.472138651,1.715806985,1.927698982,3.112512362,2.18753531,4.186622601,0.430107527,1.076912586,NA,NA,NA,NA,1.445998232,1.482505858,2.562983062,5.428510354,1.153859431,1.944792873,7.986996506,1.223945563,1.565696369,0.636373384,0.866095856,NA,NA,0.760044897,3.563517452,2.713906468,"Bull Ck at Loop 360 nr Austin, TX",30.37214825,-97.7847301,58.7,TX,Non-ref,0,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,302.2,0,0,0,44.78,51.68,0,0.1,0,14.06,264.3241,7.318058,0.11,0.78,38.31,47.2,14.49,30,Edwards Plateau
